id,t
1,อินนา อันซัลนาฮุ ฟี ลัยละติล กฺ็อดร์
2,วะมา อัดรอกะ มา ลัยละตุล กฺ็อดร์
3,ลัยละตุล กฺ็อดริ ค็อยรุม มิน อัลฟิ ชะฮ์ร์
4,ตะนัซซะลุล มะลาอิกะตุ วัรรูฮุ ฟีฮา บิอิซนิ ร็อบบิฮิม มิน กุลลิ อัมร์
5,สะลามุน ฮิยะ ฮัตตา มัฏละอฺิล ฟัจญ์ร์
