id,t
37,ฟะกัซซะบูฮุ ฟะอะเคาะซัตฮุมุร ร็อจญ์ฟะตุ ฟะอัศบะฮู ฟี ดาริฮิม ญาษิมีน
38,วะอฺาเดา วะษะมูดะ วะกฺ็อต ตะบัยยะนะ ละกุม มิม มะสากินิฮิม  ^  วะซัยยะนะ ละฮุมุช ชัยฏอนุ อะอฺ์มาละฮุม ฟะศ็อดดะฮุม อฺะนิส สะบีลิ วะกานู มุสตับศิรีน
39,วะกฺอรูนะ วะฟิรเอฺานะ วะฮามาน  ^  วะละกฺ็อด ญาอะฮุม มูสา บิลบัยยินาติ ฟัสตักบะรู ฟิล อัรฎิ วะมา กานู สาบิกฺีน
40,ฟะกุลลัน อะค็อซนา บิซัมบิฮ์  ^  ฟะมินฮุม มัน อัรสัลนา อฺะลัยฮิ ฮาศิเบา วะมินฮุม มัน อะเคาะซัตฮุศ ศ็อยฮะตุ วะมินฮุม มัน เคาะสัฟนา บิฮิล อัรเฎาะ วะมินฮุม มัน อัฆร็อกฺนา  ^  วะมา กานัล ลอฮุ ลิยัซฺลิมะฮุม วะลากิน กานู อันฟุสะฮุม ยัซฺลิมูน
41,มะษะลุล ละซีนัต ตะเคาะซู มิน ดูนิล ลาฮิ เอาลิยาอะ กะมะษะลิล อฺันกะบูติต ตะเคาะซัต บัยตา  ^  วะอินนะ เอาฮะนัล บุยูติ ละบัยตุล อฺันกะบูต  ^  เลา กานู ยะอฺ์ละมูน
42,อินนัล ลอฮะ ยะอฺ์ละมุ มา ยัดอฺูนะ มิน ดูนิฮี มิน ชัยอ์  ^  วะฮุวัล อฺะซีซุล ฮะกีม
43,วะติลกัล อัมษาลุ นัฎริบุฮา ลินนาส  ^  วะมา ยะอฺ์กฺิลุฮา อิลลัล อฺาลิมูน
44,เคาะละกฺ็อล ลอฮุส สะมาวาติ วัลอัรเฎาะ บิลฮักฺกฺ์  ^  อินนะ ฟี ซาลิกะ ละอายะตัล ลิลมุอ์มินีน
45,อุตลุ มา อูฮิยะ อิลัยกะ มินัล กิตาบิ วะอะกฺิมิศ เศาะลาฮ์  ^  อินนัศ เศาะลาตะ ตันฮา อฺะนิล ฟะห์ชาอิ วัลมุนกัร  ^  วะละซิกรุล ลอฮิ อักบัร  ^  วัลลอฮุ ยะอฺ์ละมุ มา ตัศนะอฺูน
46,วะลา ตุญาดิลู อะฮ์ลัล กิตาบิ อิลลา บิลละตี ฮิยะ อะห์สะนุ อิลลัล ละซีนะ เซฺาะละมู มินฮุม  ^  วะกฺูลู อามันนา บิลละซี อุนซิละ อิลัยนา วะอุนซิละ อิลัยกุม วะอิลาฮุนา วะอิลาฮุกุม วาฮิดู วะนะห์นุ ละฮู มุสลิมูน
