id,t
1,กฺุล อะอฺูซุ บิร็อบบิน นาส
2,มะลิกิน นาส
3,อิลาฮิน นาส
4,มิน ชัรริล วัสวาสิล ค็อนนาส
5,อัลละซี ยุวัสวิสุ ฟี ศุดูริน นาส
6,มินัล ญินนะติ วันนาส 
